Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,159,3
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,158,3
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,157,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,151,4
121565980915958,سلسلة تأسيس The best start,These ads ran without a disclaimer,139,1
104570177893410,أحمد علي الألفي,أحمد علي الألفي,128,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,122,2
1934139156895621,د.خالد قنديل Dr.Khaled Kandel,د.خالد قنديل Dr.Khaled Kandel,117,1
1994786354105727,النائب أحمد فرغلى,النائب أحمد فرغلى,116,1
118932207798163,Rehab Eltehewy - رحاب التحيوي,Rehab Eltehewy - رحاب التحيوي,113,4
102117062841057,الصفحه الرسميه للنائبه الدكتوره حنان عمار,الصفحه الرسميه للنائبه الدكتوره حنان عمار,113,1
105872082337085,النائب أحمد عبدالجواد,النائب أحمد عبدالجواد,112,1
103291013528894,Dr.Mokhtar Gomaa,Dr.Mokhtar Gomaa,101,1
1658718741008587,صندوق تحيا مصر,These ads ran without a disclaimer,≤100,1
673519436096629,ET بالعربي,These ads ran without a disclaimer,≤100,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
103774671417468,أمين جابر الصيرفى - عضو مجلس الشيوخ,أمين جابر الصيرفى - عضو مجلس الشيوخ,≤100,3
666470146818916,مؤسسة جبر القلوب - GabrAlqulub,مؤسسة جبر القلوب - GabrAlqulub,≤100,2
106633301506504,النائب الدكتور علي مهران,النائب الدكتور علي مهران,≤100,1
298138254162621,النادي الليبرالي بالقاهرة,النادي الليبرالي بالقاهرة,≤100,1
102703968944759,مصر الآن,مصر الآن,≤100,1
1367956453320327,Ayesha Al Janahi,These ads ran without a disclaimer,≤100,1
101585846062627,ضحايا نادي وادي دجلة,ضحايا نادي وادي دجلة,≤100,1
100342278313744,إيه الحكاية,These ads ran without a disclaimer,≤100,1
113414308041611,Great Arab Minds,These ads ran without a disclaimer,≤100,2
282421105588262,Alraees News- الرئيس نيوز,Alraees News- الرئيس نيوز,≤100,1
104864037834748,المستشار شعبان رأفت عبداللطيف,المستشار شعبان رأفت عبداللطيف,≤100,1
103342432124287,Abdullah Mahmoud Elrefaey,Abdullah Elrefaey,≤100,1
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,≤100,1
380937009024559,Kashqol كشكول التعليمى,Kashqol كشكول التعليمى,≤100,1
100349558507549,النائب حسام زكي - Senator Hossam Zaki,النائب حسام زكي - Senator Hossam Zaki,≤100,1
112884131660592,أسامة جاويش-Osama Gaweesh,These ads ran without a disclaimer,≤100,1
100797781766877,سراديب,These ads ran without a disclaimer,≤100,1
901379033263425,Al saadany -  وزير السعادة السعدني,These ads ran without a disclaimer,≤100,1
101288461667738,Senator Yasser Zaki - النائب ياسر زكى,Senator Yasser Zaki - النائب ياسر زكى,≤100,1
107096734501088,النائبة منى عمر عضو مجلس النواب,النائبة منى عمر عضو مجلس النواب,≤100,2
112161944845807,Nevein Basiouny,Nevein Basiouny,≤100,1
100918056298493,Waleed A. Rashad,These ads ran without a disclaimer,≤100,1
112709551678127,الصفحة الرسمية لبرنامج آخر كلام,These ads ran without a disclaimer,≤100,1
1667009320270401,عطارة الوزير,These ads ran without a disclaimer,≤100,1
257308544603026,مكتب جورج انطون للجنايات,These ads ran without a disclaimer,≤100,1
100335601463609,عثمانلي,These ads ran without a disclaimer,≤100,1
259397421268819,الاعلامى أيسر الحامدى Aysar Alhamedy,These ads ran without a disclaimer,≤100,1
104175321831752,شوقي رجب المحامي Shawki Ragab lawyer,شوقي رجب المحامي Shawki Ragab lawyer,≤100,1
105685215182026,Dr/Ayman Salem - د/أيمن سالم,These ads ran without a disclaimer,≤100,1
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100,1
102574705772789,Antishar,These ads ran without a disclaimer,≤100,1
105141855841785,farisul_truth,These ads ran without a disclaimer,≤100,1
1539423449628439,شبكة أصدقاء فلسطين,These ads ran without a disclaimer,≤100,1
106965048902432,دار نقاهة الحرية - وادي النطرون,These ads ran without a disclaimer,≤100,1
101448252940651,ar.beyond,These ads ran without a disclaimer,≤100,1
672707949820250,Labbaik VR,These ads ran without a disclaimer,≤100,1
40661806646,Electronic Groove,These ads ran without a disclaimer,≤100,1
1505333196415332,Côte d'Azur - школа французької мови,These ads ran without a disclaimer,≤100,1
2576128172613575,سفتك للتجارة والاستثمار,These ads ran without a disclaimer,≤100,1
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
1554362044829763,Money Fellows,These ads ran without a disclaimer,≤100,1
100306718858091,راديو الصعيد - Upper Egypt Radio,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
111622410196045,State of Youth,These ads ran without a disclaimer,≤100,1
109510567200940,Victor Lawrence Lual,These ads ran without a disclaimer,≤100,1
416731498371213,Saved To Serve,These ads ran without a disclaimer,≤100,1
100280859393198,Jinchuan Group,These ads ran without a disclaimer,≤100,1
606117676714191,Yoyoasema,These ads ran without a disclaimer,≤100,1
