Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,722,12
107677344496516,Taytay Public Information Office,Taytay Public Information Office,717,1
684717488321242,Future Bridging Leaders Program,Future Bridging Leaders Program,696,3
705660422953865,About Metro Pacific,WFPH,689,7
147975588597216,Stratbase,Stratbase,685,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,677,4
1332938170076882,Tatak QC,Polsure,645,2
103485942191411,Juan Bulletin,Polsure,643,2
330818486937353,John Dalipe - Page,John Dalipe - Page,609,3
739629346154083,BJ Biron,Prometheus,606,1
102203275921536,Cong. JC Abalos,Cong. JC Abalos,596,3
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",485,1
100668628818013,Bim Ignacio,Ma Angela Escalona Ignacio,480,2
100305568984268,EdukNaman,Philippine Business for Education Inc.,471,5
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,449,4
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,443,1
112952897079549,Energy Development Corporation,Energy Development Corporation,433,5
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,403,1
325780477966356,Geo 24/7,Energy Development Corporation,399,3
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,368,3
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,353,2
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,352,1
374004705980904,Philippine Business for Education,Philippine Business for Education,348,3
675526249465359,Rolando A. UY,Jerome L. Jungco,333,1
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",327,1
626042837562556,Lanz Almeda,Jose Lorenzo Torres Almeda,325,1
3163536800339047,"Congresswoman Antonieta ""Ate Tata"" Eudela",Edgar Nerosa Alegre,324,2
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,318,1
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,317,2
105307862322635,Samuel G.F Parilla II,Samuel G.F Parilla II,315,2
319488142121,Jinggoy Estrada,Anak Ng Masa,298,1
103831982658851,Cebu Chronicle,Cebu Chronicle,288,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,275,5
434662434006526,GEL Adriano,GEL Adriano,271,1
1710076309223241,Atty. TATA Moral-Romano,Leah Marie Moral-Romano,267,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,253,4
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,238,1
348897152945632,Leslie Cruz Official,Leslie F. Cruz,236,1
100108226244136,PH 24 ORAS,Message Doctor PH Company,235,3
428054697234720,Institute for Climate and Sustainable Cities,Institute for Climate and Sustainable Cities,232,2
107463358538636,planetGOLD Philippines,planetGOLD Philippines,226,3
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.",Sammy Figura Grubanzo,222,3
1922749344643532,The World Tonight,The World Tonight,211,3
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,211,1
312768352778486,Atty. Gigi B. Aggabao CPA,Giorgidi Buza Aggabao,207,1
1647474828693396,Bong Go,Bong Go,205,2
333701057319933,MAYOR RAJIV ENAD,David Tapales Ramos,205,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,205,1
601139760220755,Pilipinas TODAY.,Pilipinas TODAY.,195,2
1058962734159503,"Gov. Rogelio ""Ruel"" D. Pacquiao - Sarangani Province",Chris Yurong Perpetua,191,2
115419768085260,Lokal,Lokal,181,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,175,1
862299017292512,Don Ramon Bagatsing,Don Ramon Alonso Bagatsing,175,3
105969951219886,Sibika.ph,Philippine Business for Education Inc.,173,2
701517253228758,DOSTv,DOSTv,166,3
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,165,1
438159769566830,EDC BINHI,EDC BINHI,159,1
108276595097870,Neptali Bacuso Camsol,Jonathan Malinias Camsol,152,1
954763824674440,Simple Lang,WCKD Ways Digital Marketing,149,1
106190085258387,"Congressman Simeon Garcia, Jr.",Rosalino Mendoza Garcia,148,1
103409086014945,Team Adrian Amatong,Ben Jasper Amatong Tomas,142,3
101082242758012,Asenso News Iligan City,Asenso News Iligan City,142,1
1111819189015891,DNX News,DNX News,140,1
109755128094975,CaSaMa,CaSaMa,139,3
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,135,1
176725369945441,Pilipinas Today,The World Tonight,134,2
104511920967934,Vice Mayor Eric Dioneda,Nilo Jr Akil Catapang,133,1
100562967966954,Radyo BAHIN,WFPH,133,2
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,132,2
111413071615293,City Government of Iligan,City Government of Iligan,126,1
102970332164739,"Cathy Gopico. Member, Sangguniang Panlalawigan.",Norman Esparrago Gopico,124,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,119,2
366797844060990,Now You Know,Now You Know,118,1
374219229736809,Councilor Julius Bacote Frago,Julius Bacote Frago,111,3
104001402372027,Vice Mayor Mark Villaluna Galsim,Mark Francis Villaluna Galsim,109,1
104158859260854,The Bohol Marites,The Bohol Marites,107,1
101630711240288,Atty. Ras Mitmug,Atty. Ras Mitmug,106,1
118443847880911,Run for Lupus Warriors,Marvin Tanglao Sedilla,106,1
327812967287458,Vic-Vic Magsaysay,Vic-Vic Magsaysay,106,1
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,105,1
1919620981640591,The Initiative PH,These ads ran without a disclaimer,104,1
105537992506657,Mayor Esmie Pineda,Mayor Esmie Pineda,101,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,≤100,1
529901257160994,Paz Radaza,Klin Mar Mejo,≤100,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,≤100,1
222345887828926,CEAP,CEAP,≤100,1
101821709575054,Kon. Weng Naredo,Christine Regodon Macabetcha,≤100,1
1706379116093495,Councilor Michael Dy,Michael Roxas Dy,≤100,1
1513598595608136,Konsehal Phillip Yerro Kimpo,Phillip Jr Yerro Kimpo,≤100,2
480552092150213,Malayang Quezon City,Message Doctor PH Company,≤100,1
751007331705910,Vice Governor Jigjag Pelaez,Maria Cassandra Mae Padla Rosos,≤100,1
348604679160235,Vice Mayor Victor De Villa,Niño Fernando Abad,≤100,1
796469633795828,Konsehal LIZ Lupisan,Analiza Dela Cruz Lupisan,≤100,2
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,≤100,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,≤100,1
101329642785264,Alyansa,Message Doctor PH Company,≤100,1
106596638370563,Congressman Ralph Tulfo,Congressman Ralph Tulfo,≤100,1
106336994957376,Konsehal Prescilla Gina David Magbuhos - Public Servant,Prescilla Gina David Magbuhos,≤100,1
103485755951862,EDCOM 2,Education Commission II,≤100,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,≤100,1
388689438381348,Mike Defensor,The Mike Defensor Organization,≤100,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,≤100,1
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,1
333332490824094,Plastic Bank,These ads ran without a disclaimer,≤100,1
108406228422917,San Pedro News Update,San Pedro News Update,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
106307811321442,Dra. Shiela Ferrer - Baniqued,Angel Martinez Baniqued Jr,≤100,1
100895488193318,KPop/KDrama Club,These ads ran without a disclaimer,≤100,1
102907729290658,Pilipinas Kong Mahal,Message Doctor PH Company,≤100,1
336816880446652,KARANSUtv,These ads ran without a disclaimer,≤100,1
111201391217595,ATV News 亚洲电视新闻,These ads ran without a disclaimer,≤100,1
101386416129005,Jonathan Abrigo,These ads ran without a disclaimer,≤100,1
140836729270570,"WellPoint Medical Clinic and Diagnostic Center, Inc.",These ads ran without a disclaimer,≤100,1
2526565254236651,SPM Gian Crisostomo,SPM Gian Crisostomo,≤100,1
111303025104461,Yarn ang Pinoy,Message Doctor PH Company,≤100,1
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100,1
845229052251749,ENZ Education Consultancy Services,These ads ran without a disclaimer,≤100,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,≤100,1
130136833750497,IELTS Official,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
103331996074143,,These ads ran without a disclaimer,≤100,1
120223804387904,dailypositivityboost,These ads ran without a disclaimer,≤100,1
102001284475442,Alphastream Marketing Inc.,These ads ran without a disclaimer,≤100,1
100327138885820,TANG ZI WEN,These ads ran without a disclaimer,≤100,1
109036555449915,Slenergy,These ads ran without a disclaimer,≤100,1
188872144758,CCTV,These ads ran without a disclaimer,≤100,1
292780334633,International Christian Embassy Jerusalem (ICEJ),These ads ran without a disclaimer,≤100,1
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,2
161666143844859,Sandvik,These ads ran without a disclaimer,≤100,1
