Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
1710652982556834,Lee Ann Debuque,Nathalie Ann Formacion Debuque,333,1
454536418241945,MakeSense,MakeSense Asia,331,2
1332938170076882,Tatak QC,Polsure,323,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,320,1
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,318,6
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,311,4
374004705980904,Philippine Business for Education,Philippine Business for Education,304,2
249595590779,Atty. Lalo Matugas,Atty. Lalo Matugas,303,1
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,300,1
438159769566830,EDC BINHI,EDC BINHI,298,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,294,4
138279376537685,Bebot Rodriguez,Jocelyn Bautista Rodriguez,291,2
2272110229474022,Bagong Bicol,Bagong Bicol,289,1
1950273215252524,Aboitiz Power Corporation,Aboitiz Power Corporation,287,1
106066225014933,BOKAL Dindo V. Dysico,Ferdinand Villaruz Dysico,268,1
101293149664553,ATS-Aksyon Tulong Solusyon,AKSYON TULONG SOLUSYON INC,265,1
225822810955433,Bangsamoro News,Bangsamoro News,261,1
107722448544270,UniTeam Burger,These ads ran without a disclaimer,259,1
705660422953865,About Metro Pacific,WFPH,249,3
505887912898325,Positive Energy,Energy Development Corporation,237,1
1535594466686140,Aboitiz,Aboitiz,233,1
102970332164739,"Cathy Gopico. Member, Sangguniang Panlalawigan.",Norman Esparrago Gopico,221,2
157495274316592,UVPN,Jelfaad Salik,216,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,209,1
103603888274167,YouthLed PH,YouthLed PH,207,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,206,2
100805324763895,Provincial Government of Bohol,Provincial Government of Bohol,204,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,204,1
1528902407332883,Konrad-Adenauer-Stiftung Philippines Office,Konrad-Adenauer-Stiftung Philippines,198,2
100305568984268,EdukNaman,Philippine Business for Education Inc.,198,1
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,195,1
1058962734159503,"Gov. Rogelio ""Ruel"" D. Pacquiao - Sarangani Province",Chris Yurong Perpetua,188,2
104092505306470,"Mayor Jerry ""Jercans"" Canoy Jr.",Jerry Agustin Canoy Jr.,186,1
701517253228758,DOSTv,DOSTv,185,3
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,179,2
102203275921536,Cong. JC Abalos,Cong. JC Abalos,174,1
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,171,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,169,1
344776885714851,"Congresswoman Emmarie ""Lolypop"" Ouano-Dizon",Joannah Marie Bohol Macalolooy,166,2
101887772470178,CBRC Bulacan Licensure Exam Preparation,These ads ran without a disclaimer,165,1
113668798357225,Elixir Placenta Heal for you,These ads ran without a disclaimer,160,1
102149044584904,Iparush kay Paras,Iparush kay Paras,159,3
154386154617,WWF-Philippines,WWF-Philippines,157,1
101399192943998,SMD Printing Services,These ads ran without a disclaimer,156,1
103485755951862,EDCOM 2 - Second Congressional Commission on Education,Education Commission II,154,3
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,153,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,152,2
321351771993681,Pilipinas Today Tweets,Pilipinas Today Tweets,141,2
102081865474762,Kiddie Learning Train,Philippine Business for Education Inc.,141,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,136,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,131,2
107090052129845,FAM Congressional District Office,FAM Congressional District Office,130,1
247614528925771,Hey Moonshine,Don Carlo Rex Ybanez,123,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,122,2
1829267970657926,The Bohol Marites,The Bohol Marites,113,1
101082242758012,Asenso News Iligan City,Asenso News Iligan City,107,1
1547661725295899,Kampai,These ads ran without a disclaimer,105,1
1387404457997862,Cong Bingo Matugas,Cong Bingo Matugas,104,1
207494196545897,"San Anselmo Publications, Inc.",These ads ran without a disclaimer,102,1
101308502203590,Congressman Romeo S. Momo Sr.,Romeo S. Momo,101,1
101884191838973,Batang ma-THRIFT,These ads ran without a disclaimer,≤100,1
101490032898971,Barley Halayahay,These ads ran without a disclaimer,≤100,1
110439048737623,Alam na,These ads ran without a disclaimer,≤100,3
100193125465422,amanahlestarialam,These ads ran without a disclaimer,≤100,1
2021264188179777,Byaheng GAAbante,Byaheng GAAbante,≤100,1
108258685227240,WHO R U?,The World Tonight,≤100,1
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,1
348604679160235,Vice Mayor Victor De Villa,Niño Fernando Abad,≤100,1
1513598595608136,Konsehal Phillip Yerro Kimpo,Phillip Jr Yerro Kimpo,≤100,2
105537992506657,Mayor Esmie Pineda,Mayor Esmie Pineda,≤100,1
107478862028628,Konsehal Giulius Samson,Giulius Samson,≤100,1
104001402372027,Vice Mayor Mark Villaluna Galsim,Mark Francis Villaluna Galsim,≤100,1
100202013014331,Xilene's,These ads ran without a disclaimer,≤100,1
271951029934631,Diego Silang,Klara Gorgonia Labor,≤100,1
2078120019132500,"Bernadette ""Badette"" Balbas","Bernadette ""Badette"" Balbas",≤100,1
108060435281229,The  Good  Sheffered,Romnick B. Tubo,≤100,1
222345887828926,CEAP,CEAP,≤100,1
108508452207784,민연지,These ads ran without a disclaimer,≤100,2
107081312406718,Kagawad Malou Castillo,Albert Allan Coronel Ventura,≤100,1
593938380719677,Club Echelon Davao,These ads ran without a disclaimer,≤100,1
102001284475442,Alphastream Marketing Inc.,These ads ran without a disclaimer,≤100,1
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,≤100,1
109131941648187,Barefoot Theatre Collaborative,These ads ran without a disclaimer,≤100,1
101884956045971,QC Human Resource Management Department,QC Human Resource Management Department,≤100,1
166107624078770,Camanava News,Camanava News,≤100,1
103657673055582,Provincial Government of Ilocos Norte,Provincial Government of Ilocos Norte,≤100,1
122243720868700,Mitsubishi Avescor - Bacolod Aleksan Patricio,These ads ran without a disclaimer,≤100,1
108026531947238,Bam Bookling,These ads ran without a disclaimer,≤100,1
104511920967934,Vice Mayor Eric Dioneda,Nilo Jr Akil Catapang,≤100,1
100165642915505,Joyce Percy Pugosa,These ads ran without a disclaimer,≤100,2
469108196908388,Metro News Central,These ads ran without a disclaimer,≤100,1
105831752513192,Inch37tional,These ads ran without a disclaimer,≤100,1
103023148280553,International HR Institute,These ads ran without a disclaimer,≤100,1
104595105786231,Pinoy OFW Network,Message Doctor PH Company,≤100,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,≤100,1
102280614938876,Bently Roxas,Bently Dadula Roxas,≤100,3
108798237441351,Financial Dream PH,These ads ran without a disclaimer,≤100,1
101329642785264,Alyansa,Message Doctor PH Company,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
106256777922958,SEA Today News,These ads ran without a disclaimer,≤100,1
143128155712304,Center for Agrarian Reform and Rural Development - Pilipinas,These ads ran without a disclaimer,≤100,1
402094303169317,BWI Global Union,BWI Global Union,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
409388396198516,Freeda ES,These ads ran without a disclaimer,≤100,1
111143778647458,Tiffany Oxford,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
1670562993161219,Wameblood,These ads ran without a disclaimer,≤100,1
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,≤100,5
108609655061009,OPAD,These ads ran without a disclaimer,≤100,1
105306802587035,Leya AI,These ads ran without a disclaimer,≤100,2
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
