Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,103,2
111086937788265,موقع تحيا مصر - Tahiamasr News,Mariam Ahmed Hamouda,≤100,2
308088503057656,النائب محمود عصام,النائب محمود عصام,≤100,7
107096734501088,النائبة منى عمر عضو مجلس النواب,Shymaa Adel,≤100,1
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,≤100,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,2
550666995063064,Able clinics - Dr Emad Rofaiel,These ads ran without a disclaimer,≤100,1
106290042326812,طاهر الأزهري,Ahmed Beshara,≤100,1
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,≤100,1
836115416509704,محمد احمد الكومي Mohamed Ahmed Elkomey,Mohamed Ahmed Elkomey,≤100,1
103291013528894,Dr.Mokhtar Gomaa,Ahmed Zaatar,≤100,1
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,≤100,1
155829776569894,محبي النائب عصام دياب - Ultras Essam Diab,محبي النائب عصام دياب - Ultras Essam Diab,≤100,1
104965842192169,Mohamed Adel,These ads ran without a disclaimer,≤100,1
532134937722830,النائبة أميرة بهاء الدين أبو شقة,Gehad Ali,≤100,2
109956245201480,حزب مصر أكتوبر - أمانة البحيرة,Mohamed Elsayed Ahmed Mohamed,≤100,2
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,≤100,1
794958520585756,Visit Dubai - سياحة دبي,These ads ran without a disclaimer,≤100,1
103571604973098,هشام حسين - Hesham Hussein,حسين السيد,≤100,1
125192567562595,ماجدة البارودي,These ads ran without a disclaimer,≤100,1
103086629281243,محمد الشنراوي,Mariam Ahmed Hamouda,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,≤100,1
269959133924888,مؤسسة ادراك للتنمية والمساواة  Edraak Foundation for Development & Equality,These ads ran without a disclaimer,≤100,1
424856677618626,ابراهيم نظير,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
795608570470740,20foursport,These ads ran without a disclaimer,≤100,1
102938748936839,ram.rihan,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
579014312117258,مجلة المجتمع,These ads ran without a disclaimer,≤100,1
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
113141804149955,LEED Initiative,These ads ran without a disclaimer,≤100,1
820262131363591,Arabi21 - عربي21,These ads ran without a disclaimer,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100,1
124377194285112,Jfranews - جفرا نيوز,These ads ran without a disclaimer,≤100,2
533974930053676,سارة السهيل  صفحة,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
107810794432774,المعهد العربي لعلوم السلامة - Aiss,These ads ran without a disclaimer,≤100,1
