Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
102988791471491,CYU Documentation Assistance and Bookkeeping Services,These ads ran without a disclaimer,281,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,280,4
104781745948087,"Romeo ""Jun"" Lumagui Jr.",These ads ran without a disclaimer,280,1
106066225014933,BOKAL Dindo V. Dysico,BOKAL Dindo V. Dysico,261,1
197171390303624,Arlene B. Arcillas,Arlene B. Arcillas,258,1
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,254,1
103366018694923,Jonathan Jonsi Siytiap,Jonathan Jonsi Siytiap,244,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,237,1
1528902407332883,Konrad-Adenauer-Stiftung Philippines Office,Konrad-Adenauer-Stiftung Philippines,237,2
265779500134955,SM Supermalls,SM Supermalls,228,3
234749586876960,Tyron Uy,Team Walang Iwanan,222,2
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,222,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,200,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,198,2
247331620535579,Mike Defensor,The Mike Defensor Organization,192,2
388689438381348,Mike Defensor,The Mike Defensor Organization,192,2
113486381728322,Property 1st Development & Management Consultancy,These ads ran without a disclaimer,187,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,173,3
237494442937195,Daily Guardian,Prometheus,166,1
154386154617,WWF-Philippines,WWF-Philippines,151,1
290009901573686,SK Federation of Pagbilao,SK Federation of Pagbilao,148,1
110505531540054,Hon. Tata Ortega-Casetta,Hon. Tata Ortega-Casetta,143,2
107701168822758,Aksyon TV,Aksyon TV,141,1
102395585018094,Atty. Wency Lara,Atty. Wency Lara,130,1
480552092150213,Malayang Quezon City,Message Doctor PH Company,128,1
156752721080952,Sonny Angara,Sonny Angara,128,3
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,125,2
178941529519837,Edgar M. Chatto,Edgar M. Chatto,124,2
104159749367676,The Naga Times,These ads ran without a disclaimer,123,1
110015017184689,Filipinas TODAY,WFPH,122,1
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,122,1
229162103880856,Wanna Fact PH,WFPH,121,1
1080989498594189,Borough Lasik Center,These ads ran without a disclaimer,117,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,110,1
115200130345306,Jay Candelaria - Toyota Camarines Sur,These ads ran without a disclaimer,107,1
389309271851098,Pinoy Builders,"PurpleBug, Inc.",106,1
367062380031516,WLP Trading and Sub-Contracting Services,These ads ran without a disclaimer,106,1
595181867315621,Icel Del Rosario Morales,Icel Del Rosario Morales,104,1
110865933824068,United San Isidro,United San Isidro,103,1
107452474088522,Joey Cuenco Manguerra,Joey Cuenco Manguerra,103,1
104001402372027,Vice Mayor Mark Villaluna Galsim,Vice Mayor Mark Villaluna Galsim,103,1
100745692299201,Pilipinas Today Mindanao,WFPH,101,1
100926522848043,Kuya Oweng Eagles Merchandise,These ads ran without a disclaimer,≤100,2
112952897079549,Energy Development Corporation,Energy Development Corporation,≤100,1
239155093467618,YuR Souvenir Shop,These ads ran without a disclaimer,≤100,1
1513598595608136,Konsehal Phillip Yerro Kimpo,Konsehal Phillip Yerro Kimpo,≤100,2
102681384810639,Julie CM Torres,These ads ran without a disclaimer,≤100,1
103337511373222,Congresswoman Jam Agarao,Congresswoman Jam Agarao,≤100,1
119409491102506,RL TY,RL TY,≤100,1
100524842436526,Malayang Pilipinas,The Message Booster Corp.,≤100,1
103679252545648,Obrero Pilipino,Message Doctor PH Company,≤100,2
116678371422083,Benielyn Salguet,These ads ran without a disclaimer,≤100,1
465770226859221,Mitzy Travel and Tours,These ads ran without a disclaimer,≤100,1
505887912898325,Positive Energy,Energy Development Corporation,≤100,1
103485755951862,EDCOM 2 - Second Congressional Commission on Education,Education Commission II,≤100,1
112482731861310,Jezza Suacillo Dag-uman,These ads ran without a disclaimer,≤100,1
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.","Vice Mayor Angelito ""Totie"" Lazaro Jr.",≤100,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,≤100,1
201730449979457,Councilor Aldrin Soriano,Councilor Aldrin Soriano,≤100,1
104145285031597,Mayor Sammy Co,Mayor Sammy Co,≤100,1
105537992506657,Mayor Esmie Pineda,Mayor Esmie Pineda,≤100,1
2281647355245610,Angie's Florist,These ads ran without a disclaimer,≤100,1
104103019131273,Our World Meta,These ads ran without a disclaimer,≤100,1
100173486265813,Malayang Pilipinas,Message Doctor PH Company,≤100,1
517082475052732,Gerick Francisco,Gerick Francisco,≤100,1
107709755469083,Bayan ng Magigiting,Message Doctor PH Company,≤100,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Office of the Municipal Mayor - Atty. Philip A. Dacayo,≤100,1
102114825976458,The novels,These ads ran without a disclaimer,≤100,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,≤100,1
105526014771322,"Jamail ""Atty. Jam"" Macla","Jamail ""Atty. Jam"" Macla",≤100,1
1019139998271114,Pasabog Ni Juan Malabonian,Pasabog Ni Juan Malabonian,≤100,1
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,≤100,3
101675408105787,Konsehal Bani Señar,Konsehal Bani Señar,≤100,1
374219229736809,Julius Bacote Frago,Julius Bacote Frago,≤100,1
222187917795664,Social Watch Philippines,Social Watch Philippines,≤100,1
106103675585640,The Business Manual,These ads ran without a disclaimer,≤100,1
101399192943998,SMD Printing Services,These ads ran without a disclaimer,≤100,1
100108226244136,PH 24 ORAS,Message Doctor PH Company,≤100,1
1424468067858949,Vice Justin Gatuslao,Vice Justin Gatuslao,≤100,1
104246114777292,Mayor Marjorie “Joie” Perales,Mayor Marjorie “Joie” Perales,≤100,1
104092505306470,"Mayor Jerry ""Jercans"" Canoy Jr.","Mayor Jerry ""Jercans"" Canoy Jr.",≤100,1
108272680912431,Reynaldo Sucayan Tamayo Jr.,These ads ran without a disclaimer,≤100,1
150793518281117,Covestro,These ads ran without a disclaimer,≤100,2
1478922892367572,TessDrive,These ads ran without a disclaimer,≤100,1
102907729290658,Pilipinas Kong Mahal,Message Doctor PH Company,≤100,1
253942488543506,Sir J Events,These ads ran without a disclaimer,≤100,1
123725297312675,Jane's Homemade creamy yogurt,These ads ran without a disclaimer,≤100,1
110007828243691,Bula Bamboo Plantation Corporation,These ads ran without a disclaimer,≤100,1
102953441994382,Your Ruling Planet - Lifestyle,These ads ran without a disclaimer,≤100,2
109553961948069,Ang Magsasakang Pilipino,Message Doctor PH Company,≤100,1
119360497751934,Jazzjulo Basketball,These ads ran without a disclaimer,≤100,1
111701631913516,STR XXXIX The Fraternal Order of Eagles - Philippine Eagles,These ads ran without a disclaimer,≤100,1
138457552871898,Live Aqua Beach Resort Cancun,These ads ran without a disclaimer,≤100,1
101335125357095,Czapp,These ads ran without a disclaimer,≤100,1
101399971962369,Cooking 4 All Latest,These ads ran without a disclaimer,≤100,1
1244297295663794,שלמה נאמן - Shlomo Neeman,These ads ran without a disclaimer,≤100,1
185130644919625,Meta for Business,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,1
1486675194695326,低碳想創坊 CarbonCare InnoLab,These ads ran without a disclaimer,≤100,1
112749617094620,NutriNews International,These ads ran without a disclaimer,≤100,1
333017483389296,Potato Business,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,5
108999585248585,The Hippo Hangout,These ads ran without a disclaimer,≤100,1
103068272647029,Why These Ultimate Nerds?,These ads ran without a disclaimer,≤100,2
316496640057,7iber,These ads ran without a disclaimer,≤100,1
