Page ID,Page name,Disclaimer,Amount spent (NZD),Number of ads in Library
103549809343092,Miles Anderson for Waitaki,Miles Anderson for Waitaki,≤100,1
148662045166231,Bay of Plenty Regional Council,Bay of Plenty Regional Council,≤100,1
117997265415910,James McDowall MP,the Parliamentary Service on behalf of ACT New Zealand,≤100,2
1382593808665877,Manawatū District Council,Manawatū District Council,≤100,1
1609645495950424,James Shaw,The NZ Parliamentary Service on behalf of the Green Party,≤100,1
451936698281378,Cancer Society of Otago & Southland,Cancer Society Otago & Southland Division,≤100,4
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100,1
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100,1
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100,1
1820592608152727,Tim van de Molen MP,Parliamentary Service on behalf of Tim van de Molen - MP for Waikato,≤100,4
623394081159965,Te Pou Theatre,Te Pou Theatre,≤100,1
104174354363267,Christopher Luxon,New Zealand National Party,≤100,1
110077017479600,One Sun in the Sky,Ewen Frank Mcqueen,≤100,2
100278988277160,Simon Watts MP for North Shore,Parliamentary Service on behalf of Simon Watts MP,≤100,6
224272831430679,Voice for Life Dunedin,Voice for Life Dunedin,≤100,1
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100,1
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,3
112793716847509,Environmental Law Initiative,Environmental Law Initiative,≤100,1
110600578614349,Stephanie Rodgers for Ōhāriu,Stephanie Rodgers for Ōhāriu,≤100,1
2664407520240811,VUW International Socialists,ISO Te Whanganui-a-Tara branch,≤100,1
103059578091271,Cook Islands Seabed Minerals Authority,Ngametua Denisio Mingi,≤100,1
520830134704591,National Centre for Research on Europe,Cashias Gumbo,≤100,1
101181700276551,Salvation Army Women's Ministries,The Salvation Army Women's Ministries NZFTS,≤100,2
111615976995805,Friends of Ukraine,Roman V. Kashpir,≤100,1
108268211761963,Break the silence NZ,These ads ran without a disclaimer,≤100,1
98541573807,Radio Apna 990am & Apna Television NZ,These ads ran without a disclaimer,≤100,1
6321018343,The Japan Times,These ads ran without a disclaimer,≤100,1
202655389892988,Coconut Wireless,These ads ran without a disclaimer,≤100,1
113151808714529,Beef + Lamb New Zealand,These ads ran without a disclaimer,≤100,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,2
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,1
104847815914283,howtohelpuacom,These ads ran without a disclaimer,≤100,1
98673036962,ROLDA,These ads ran without a disclaimer,≤100,2
103543655840463,Story Blitz,These ads ran without a disclaimer,≤100,1
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,4
100689636310150,Waokeem-EU,These ads ran without a disclaimer,≤100,5
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100,1
211213322391897,Kriya Yoga - Rev. Furio Sclano,These ads ran without a disclaimer,≤100,1
105448452269780,Lifestylecog,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
1439364926329185,Animal Matters,These ads ran without a disclaimer,≤100,1
