Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1366,3
100595249525719,Benjamin Kayode Adereti Support Group,Benjamin Kayode Adereti Support Group,1349,2
159282620764330,Edible Spices,These ads ran without a disclaimer,1334,1
100578378209416,bisi_ilaka,bisi_ilaka,1324,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,1302,2
1662239013832778,The Bridge Leadership Foundation,The Bridge Leadership Foundation,1276,2
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1236,1
664103300616844,Khalifa Abdulrahaman Okene,Khalifa Abdulrahaman Okene,1198,1
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,1089,3
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1000,1
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,993,1
112690837245787,Newsrand,Newsrand,989,2
107843805275945,Talktime Media NG,Talktime Media NG,949,2
316575672459262,Hon.Dr Ekene Augustine Aghasiefo,Hon.Dr Ekene Augustine Aghasiefo,945,2
101480136099128,Kasham Keltuma,These ads ran without a disclaimer,923,1
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,923,1
211082306470490,Klick Media NG,Klick Media NG,921,1
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,917,4
110112442003706,Godwin J,fasttracktechnology,872,1
215863191948778,Frank Nweke Jr,Frank Nweke Ii,733,1
1412948682316221,GistGate,GistGate,698,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,658,2
771106852965357,Onyedika George Nnadozie,Onyedika George Nnadozie,641,1
1483156181977342,Precious Eze's Blog,Precious Eze's Blog,632,1
107802917452863,Godcentered Christianity,These ads ran without a disclaimer,632,1
144261142701278,NKIRU,These ads ran without a disclaimer,568,1
153928958013238,Oluwadare Timothy Oki,Oluwadare Timothy Oki,560,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,510,4
112372781761085,Abibat Mogaji Beneficiaries Vanguard 4 BAT,Odunbaku Sodiq Adekunle,510,1
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,508,1
110115410861584,Gombe Geographic Information Systems,Gombe Geographic Information Systems,508,1
107712951974988,Moses Alkali Support Group,Tolu Adebayo,493,1
107696378036959,Office of the SSA to the Bayelsa State Governor on Tourism Development,Tamaramiebi Abiri,461,1
106801548898204,Nuruddeen Muhammad,These ads ran without a disclaimer,461,1
100792702925766,Wakilin Gombe,Wakilin Gombe,457,1
116248814706806,Vote4climateng,These ads ran without a disclaimer,431,1
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,401,1
109328591880411,Peter Obi campaign Akwaibom state,Peter Obi campaign Akwaibom state,385,1
100104766323253,"Gombe Budget, Planning & Development Partners Office","Gombe Budget, Planning & Development Partners Office",259,1
108928848319551,Ajonwamiky,These ads ran without a disclaimer,255,1
104574245161569,official_funny_man,These ads ran without a disclaimer,232,1
198118620705795,Recruitment Press,These ads ran without a disclaimer,218,1
106083168499926,Kenneth Nwache,These ads ran without a disclaimer,194,1
100546104763161,musicfashionrunway,These ads ran without a disclaimer,143,1
112699295078271,Mike Kelvin Obidike,These ads ran without a disclaimer,131,1
101856485592576,SAIN PADDY,These ads ran without a disclaimer,108,1
110678481672857,Residar,These ads ran without a disclaimer,≤100,1
101585815874968,Eatriteng,These ads ran without a disclaimer,≤100,1
40755480179,Students For Liberty,These ads ran without a disclaimer,≤100,4
221562284568134,Kingphemmy-Manofpeace,Kingphemmy-Manofpeace,≤100,1
110380705285389,rilainv_rilasolar,These ads ran without a disclaimer,≤100,1
100327769661198,Biggest,These ads ran without a disclaimer,≤100,1
101659466161051,Newsedup,These ads ran without a disclaimer,≤100,1
973327166054173,Sapele TV,Oghenebrorhie Okotie,≤100,1
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100,1
223966207746010,La Marche du Monde - RFI,These ads ran without a disclaimer,≤100,1
217065798665069,Bob's Hideout,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,≤100,1
107703155980813,EarlyRise,These ads ran without a disclaimer,≤100,2
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
311013796228118,Sowore Support Group Bayelsa,Sowore Support Group Bayelsa,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,1
181992811850365,3AG Global Resources ltd,These ads ran without a disclaimer,≤100,1
724693277719823,Drivepedia,These ads ran without a disclaimer,≤100,1
