Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,445,1
100956355630277,𝐌𝐮𝐡𝐚𝐦𝐦𝐚𝐝 𝐒𝐚𝐣𝐣𝐚𝐝 𝐊𝐡𝐚𝐧,Muhammad Ayaz,421,2
110744388005630,Arbaz Raza Bhutta,Arbaz Raza Bhutta,417,2
108876282120706,Qazi Shafiq,Qazi Shafiq,375,1
101461019595124,Ehsas program 6,These ads ran without a disclaimer,375,1
109038598774628,Barclays Group of Schools & Colleges,These ads ran without a disclaimer,372,1
451802268196520,Aniq Randhawa,Aniq Randhawa,346,1
608022443052525,Sheikh Numan Afzal,These ads ran without a disclaimer,344,4
102325482702860,Asif Ali,These ads ran without a disclaimer,316,1
103869738151907,PPP Azad Kashmir,These ads ran without a disclaimer,308,1
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,307,2
273161129539624,Khalid Javed Warraich,Khalid Javed Warraich,307,1
272516046569090,Salman Arif,Salman Arif,307,1
109002920674367,Ali Raza,Ali Raza,283,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,283,1
435092019877794,Hazara Quami Mahaz Pakistan - HQM,Hazara Quami Mahaz Pakistan - HQM,280,1
206108649992341,Sahibzada MIAN ABDUL MALIK-Majan Saien,These ads ran without a disclaimer,280,1
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,206,1
104482632018841,tahirashrafiofficial,These ads ran without a disclaimer,162,1
100985089430508,Ch Mumtaz Akhtar kahloon,Ch Mumtaz Akhtar kahloon,126,1
100331663036214,Yu-227,These ads ran without a disclaimer,102,2
114857208161829,Imran Yousaf,These ads ran without a disclaimer,≤100,1
117190381337524,S&K Herbals,Khuram Shahzad,≤100,1
100687771843227,Shams Uz Zaman Pirzada,Shams Uz Zaman Pirzada,≤100,1
103540409354206,Applied Technologies Institutes,These ads ran without a disclaimer,≤100,1
787236968316477,SSAT Institute of Vocational & Professional Training,These ads ran without a disclaimer,≤100,1
119075911127741,Imran Chaudhary,These ads ran without a disclaimer,≤100,1
121418514213128,Bilawal Khan Bhatti,Adil Zaman Tahir,≤100,2
389438921109161,Touseef Abbasi,Touseef Abbasi,≤100,2
106570555269255,L4IT,These ads ran without a disclaimer,≤100,1
242080882480201,Mian Rizwan Majeed,Mian Rizwan Majeed,≤100,1
127223393628282,Ywj-052,These ads ran without a disclaimer,≤100,1
109890871439241,Aawenwenwen_10_M113,These ads ran without a disclaimer,≤100,1
116069048082891,Lin-0228-24,These ads ran without a disclaimer,≤100,2
59272578195,BusinessBecause,These ads ran without a disclaimer,≤100,1
105120515890086,C-pro-01,These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
107863022280731,Lin-bmd-06,These ads ran without a disclaimer,≤100,2
111836245206290,Z-52-pro,These ads ran without a disclaimer,≤100,1
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,1
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100,3
103347622684104,Magic1674-02,These ads ran without a disclaimer,≤100,1
105034499206339,M314-42,These ads ran without a disclaimer,≤100,1
104298762618357,Lst21,These ads ran without a disclaimer,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
114005951660520,Curso de casas solares,These ads ran without a disclaimer,≤100,1
117542301271022,Lst31,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
112019995188029,Yu-221,These ads ran without a disclaimer,≤100,1
104830219245620,El31,These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,1
120402030960830,Lst20,These ads ran without a disclaimer,≤100,1
101107716085656,BadPage04,These ads ran without a disclaimer,≤100,1
104368422598347,Card VPN,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
104263815721748,NewBee05,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
107061732325193,Lin-0228-22,These ads ran without a disclaimer,≤100,1
102761182775991,Lst04,These ads ran without a disclaimer,≤100,1
103540432483083,Maque03,These ads ran without a disclaimer,≤100,1
110702765272482,Magic1423-03,These ads ran without a disclaimer,≤100,1
101803166221804,Lin-406-3,These ads ran without a disclaimer,≤100,1
104121042603762,Sparkling Wenling,These ads ran without a disclaimer,≤100,1
105510315830271,Lst56,These ads ran without a disclaimer,≤100,1
493521970720604,Civil Aviation Authority of Singapore,These ads ran without a disclaimer,≤100,1
114751934918631,Lin-bmd-04,These ads ran without a disclaimer,≤100,1
115602001493333,Z-50-pro,These ads ran without a disclaimer,≤100,2
106231002413436,Awe14,These ads ran without a disclaimer,≤100,1
100326426020619,ڈاکٹر قاسم محمود چوہدری,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
101584952237158,Fer Barcelar,These ads ran without a disclaimer,≤100,1
